order_item_id,order_id,product_id,quantity,unit_price,discount_pct,customer_id,order_date,order_status,sales_channel,customer_name,email,city,state,signup_date,customer_segment,product_name,category,brand,cost_price,list_price,gross,discount,net,cost,profit,margin_pct
20142,10142,38,2,1167,5,42,2026-06-04,Paid,Web,Customer 42,customer42@example.com,Kochi,Kerala,2026-02-19,Standard,Product 38,Sports,Cobalt,1586.0,2236.26,2334,116.7,2217.3,3172.0,-954.6999999999998,-43.06
20143,10143,45,3,1304,10,43,2026-07-09,Shipped,Mobile,Customer 43,customer43@example.com,Chennai,Tamil Nadu,2026-03-22,Premium,Product 45,Fashion,Evergreen,1845.0,2453.85,3912,391.20000000000005,3520.8,5535.0,-2014.1999999999998,-57.21
20144,10144,2,4,1441,15,44,2026-08-14,Delivered,Store,Customer 44,customer44@example.com,Bengaluru,Karnataka,2026-04-25,Corporate,Product 2,Home,BluePeak,254.0,358.14,5764,864.6,4899.4,1016.0,3883.3999999999996,79.26
20146,10146,16,1,1715,0,46,2026-02-24,Placed,Mobile,Customer 46,customer46@example.com,Mumbai,Maharashtra,2026-06-04,Premium,Product 16,Electronics,Aster,772.0,965.0,1715,0.0,1715.0,772.0,943.0,54.99
20147,10147,23,2,1852,5,47,2026-03-02,Paid,Store,Customer 47,customer47@example.com,Pune,Maharashtra,2026-07-07,Corporate,Product 23,Sports,Cobalt,1031.0,1536.19,3704,185.20000000000002,3518.8,2062.0,1456.8000000000002,41.4
20148,10148,30,3,1989,10,48,2026-04-07,Shipped,Web,Customer 48,customer48@example.com,Kochi,Kerala,2026-08-10,Standard,Product 30,Fashion,Evergreen,1290.0,1818.9,5967,596.7,5370.3,3870.0,1500.3000000000002,27.94
20149,10149,37,4,2126,15,49,2026-05-12,Delivered,Mobile,Customer 49,customer49@example.com,Chennai,Tamil Nadu,2026-01-13,Premium,Product 37,Home,BluePeak,1549.0,2060.17,8504,1275.6,7228.4,6196.0,1032.3999999999996,14.28
20151,10151,1,1,2400,0,51,2026-07-22,Placed,Web,Customer 51,customer51@example.com,Hyderabad,Telangana,2026-03-19,Standard,Product 1,Electronics,Aster,217.0,288.61,2400,0.0,2400.0,217.0,2183.0,90.96
20152,10152,8,2,2537,5,52,2026-08-27,Paid,Mobile,Customer 52,customer52@example.com,Mumbai,Maharashtra,2026-04-22,Premium,Product 8,Sports,Cobalt,476.0,595.0,5074,253.70000000000002,4820.3,952.0,3868.3,80.25
20153,10153,15,3,2674,10,53,2026-01-05,Shipped,Store,Customer 53,customer53@example.com,Pune,Maharashtra,2026-05-25,Corporate,Product 15,Fashion,Evergreen,735.0,1095.15,8022,802.2,7219.8,2205.0,5014.8,69.46
20154,10154,22,4,2811,15,54,2026-02-10,Delivered,Web,Customer 54,customer54@example.com,Kochi,Kerala,2026-06-01,Standard,Product 22,Home,BluePeak,994.0,1401.54,11244,1686.6,9557.4,3976.0,5581.4,58.4
20156,10156,36,1,3085,0,56,2026-04-20,Placed,Store,Customer 56,customer56@example.com,Bengaluru,Karnataka,2026-08-07,Corporate,Product 36,Electronics,Aster,1512.0,1890.0,3085,0.0,3085.0,1512.0,1573.0,50.99
20157,10157,43,2,3222,5,57,2026-05-25,Paid,Web,Customer 57,customer57@example.com,Hyderabad,Telangana,2026-01-10,Standard,Product 43,Sports,Cobalt,1771.0,2638.79,6444,322.20000000000005,6121.8,3542.0,2579.8,42.14
20158,10158,50,3,3359,10,58,2026-06-03,Shipped,Mobile,Customer 58,customer58@example.com,Mumbai,Maharashtra,2026-02-13,Premium,Product 50,Fashion,Evergreen,2030.0,2862.3,10077,1007.7,9069.3,6090.0,2979.2999999999993,32.85
20159,10159,7,4,3496,15,59,2026-07-08,Delivered,Store,Customer 59,customer59@example.com,Pune,Maharashtra,2026-03-16,Corporate,Product 7,Home,BluePeak,439.0,654.11,13984,2097.6,11886.4,1756.0,10130.4,85.23
20161,10161,21,1,3770,0,61,2026-01-18,Placed,Mobile,Customer 61,customer61@example.com,Chennai,Tamil Nadu,2026-05-22,Premium,Product 21,Electronics,Aster,957.0,1272.81,3770,0.0,3770.0,957.0,2813.0,74.62
20162,10162,28,2,3907,5,62,2026-02-23,Paid,Store,Customer 62,customer62@example.com,Bengaluru,Karnataka,2026-06-25,Corporate,Product 28,Sports,Cobalt,1216.0,1520.0,7814,390.70000000000005,7423.3,2432.0,4991.3,67.24
20163,10163,35,3,4044,10,63,2026-03-01,Shipped,Web,Customer 63,customer63@example.com,Hyderabad,Telangana,2026-07-01,Standard,Product 35,Fashion,Evergreen,1475.0,2197.75,12132,1213.2,10918.8,4425.0,6493.799999999999,59.47
20164,10164,42,4,4181,15,64,2026-04-06,Delivered,Mobile,Customer 64,customer64@example.com,Mumbai,Maharashtra,2026-08-04,Premium,Product 42,Home,BluePeak,1734.0,2444.94,16724,2508.6,14215.4,6936.0,7279.4,51.21
20166,10166,6,1,4455,0,66,2026-06-16,Placed,Web,Customer 66,customer66@example.com,Kochi,Kerala,2026-02-10,Standard,Product 6,Electronics,Aster,402.0,566.82,4455,0.0,4455.0,402.0,4053.0,90.98
20167,10167,13,2,4592,5,67,2026-07-21,Paid,Mobile,Customer 67,customer67@example.com,Chennai,Tamil Nadu,2026-03-13,Premium,Product 13,Sports,Cobalt,661.0,879.13,9184,459.20000000000005,8724.8,1322.0,7402.799999999999,84.85
20168,10168,20,3,4729,10,68,2026-08-26,Shipped,Store,Customer 68,customer68@example.com,Bengaluru,Karnataka,2026-04-16,Corporate,Product 20,Fashion,Evergreen,920.0,1150.0,14187,1418.7,12768.3,2760.0,10008.3,78.38
20169,10169,27,4,4866,15,69,2026-01-04,Delivered,Web,Customer 69,customer69@example.com,Hyderabad,Telangana,2026-05-19,Standard,Product 27,Home,BluePeak,1179.0,1756.71,19464,2919.6,16544.4,4716.0,11828.400000000001,71.49
20171,10171,41,1,5140,0,71,2026-03-14,Placed,Store,Customer 71,customer71@example.com,Pune,Maharashtra,2026-07-25,Corporate,Product 41,Electronics,Aster,1697.0,2257.01,5140,0.0,5140.0,1697.0,3443.0,66.98
20172,10172,48,2,5277,5,72,2026-04-19,Paid,Web,Customer 72,customer72@example.com,Kochi,Kerala,2026-08-01,Standard,Product 48,Sports,Cobalt,1956.0,2445.0,10554,527.7,10026.3,3912.0,6114.299999999999,60.98
20173,10173,5,3,5414,10,73,2026-05-24,Shipped,Mobile,Customer 73,customer73@example.com,Chennai,Tamil Nadu,2026-01-04,Premium,Product 5,Fashion,Evergreen,365.0,485.45,16242,1624.2,14617.8,1095.0,13522.8,92.51
20174,10174,12,4,5551,15,74,2026-06-02,Delivered,Store,Customer 74,customer74@example.com,Bengaluru,Karnataka,2026-02-07,Corporate,Product 12,Home,BluePeak,624.0,780.0,22204,3330.6,18873.4,2496.0,16377.400000000001,86.78
20176,10176,26,1,5825,0,76,2026-08-12,Placed,Mobile,Customer 76,customer76@example.com,Mumbai,Maharashtra,2026-04-13,Premium,Product 26,Electronics,Aster,1142.0,1610.22,5825,0.0,5825.0,1142.0,4683.0,80.39
20177,10177,33,2,5962,5,77,2026-01-17,Paid,Store,Customer 77,customer77@example.com,Pune,Maharashtra,2026-05-16,Corporate,Product 33,Sports,Cobalt,1401.0,1863.33,11924,596.2,11327.8,2802.0,8525.8,75.26
20178,10178,40,3,6099,10,78,2026-02-22,Shipped,Web,Customer 78,customer78@example.com,Kochi,Kerala,2026-06-19,Standard,Product 40,Fashion,Evergreen,1660.0,2075.0,18297,1829.7,16467.3,4980.0,11487.3,69.76
20179,10179,47,4,6236,15,79,2026-03-27,Delivered,Mobile,Customer 79,customer79@example.com,Chennai,Tamil Nadu,2026-07-22,Premium,Product 47,Home,BluePeak,1919.0,2859.31,24944,3741.6,21202.4,7676.0,13526.400000000001,63.8
20181,10181,11,1,6510,0,81,2026-05-10,Placed,Web,Customer 81,customer81@example.com,Hyderabad,Telangana,2026-01-01,Standard,Product 11,Electronics,Aster,587.0,874.63,6510,0.0,6510.0,587.0,5923.0,90.98
20182,10182,18,2,6647,5,82,2026-06-15,Paid,Mobile,Customer 82,customer82@example.com,Mumbai,Maharashtra,2026-02-04,Premium,Product 18,Sports,Cobalt,846.0,1192.86,13294,664.7,12629.3,1692.0,10937.3,86.6
20183,10183,25,3,584,10,83,2026-07-20,Shipped,Store,Customer 83,customer83@example.com,Pune,Maharashtra,2026-03-07,Corporate,Product 25,Fashion,Evergreen,1105.0,1469.65,1752,175.20000000000002,1576.8,3315.0,-1738.2,-110.24
20184,10184,32,4,721,15,84,2026-08-25,Delivered,Web,Customer 84,customer84@example.com,Kochi,Kerala,2026-04-10,Standard,Product 32,Home,BluePeak,1364.0,1705.0,2884,432.59999999999997,2451.4,5456.0,-3004.6,-122.57
20186,10186,46,1,995,0,86,2026-02-08,Placed,Store,Customer 86,customer86@example.com,Bengaluru,Karnataka,2026-06-16,Corporate,Product 46,Electronics,Aster,1882.0,2653.62,995,0.0,995.0,1882.0,-887.0,-89.15
20187,10187,3,2,1132,5,87,2026-03-13,Paid,Web,Customer 87,customer87@example.com,Hyderabad,Telangana,2026-07-19,Standard,Product 3,Sports,Cobalt,291.0,433.59,2264,113.2,2150.8,582.0,1568.8000000000002,72.94
20188,10188,10,3,1269,10,88,2026-04-18,Shipped,Mobile,Customer 88,customer88@example.com,Mumbai,Maharashtra,2026-08-22,Premium,Product 10,Fashion,Evergreen,550.0,775.5,3807,380.70000000000005,3426.3,1650.0,1776.3000000000002,51.84
20189,10189,17,4,1406,15,89,2026-05-23,Delivered,Store,Customer 89,customer89@example.com,Pune,Maharashtra,2026-01-25,Corporate,Product 17,Home,BluePeak,809.0,1075.97,5624,843.6,4780.4,3236.0,1544.3999999999996,32.31
20191,10191,31,1,1680,0,91,2026-07-06,Placed,Mobile,Customer 91,customer91@example.com,Chennai,Tamil Nadu,2026-03-04,Premium,Product 31,Electronics,Aster,1327.0,1977.23,1680,0.0,1680.0,1327.0,353.0,21.01
20192,10192,38,2,1817,5,92,2026-08-11,Paid,Store,Customer 92,customer92@example.com,Bengaluru,Karnataka,2026-04-07,Corporate,Product 38,Sports,Cobalt,1586.0,2236.26,3634,181.70000000000002,3452.3,3172.0,280.3000000000002,8.12
20193,10193,45,3,1954,10,93,2026-01-16,Shipped,Web,Customer 93,customer93@example.com,Hyderabad,Telangana,2026-05-10,Standard,Product 45,Fashion,Evergreen,1845.0,2453.85,5862,586.2,5275.8,5535.0,-259.1999999999998,-4.91
20194,10194,2,4,2091,15,94,2026-02-21,Delivered,Mobile,Customer 94,customer94@example.com,Mumbai,Maharashtra,2026-06-13,Premium,Product 2,Home,BluePeak,254.0,358.14,8364,1254.6,7109.4,1016.0,6093.4,85.71
20196,10196,16,1,2365,0,96,2026-04-04,Placed,Web,Customer 96,customer96@example.com,Kochi,Kerala,2026-08-19,Standard,Product 16,Electronics,Aster,772.0,965.0,2365,0.0,2365.0,772.0,1593.0,67.36
20197,10197,23,2,2502,5,97,2026-05-09,Paid,Mobile,Customer 97,customer97@example.com,Chennai,Tamil Nadu,2026-01-22,Premium,Product 23,Sports,Cobalt,1031.0,1536.19,5004,250.20000000000002,4753.8,2062.0,2691.8,56.62
20198,10198,30,3,2639,10,98,2026-06-14,Shipped,Store,Customer 98,customer98@example.com,Bengaluru,Karnataka,2026-02-25,Corporate,Product 30,Fashion,Evergreen,1290.0,1818.9,7917,791.7,7125.3,3870.0,3255.3,45.69
20199,10199,37,4,2776,15,99,2026-07-19,Delivered,Web,Customer 99,customer99@example.com,Hyderabad,Telangana,2026-03-01,Standard,Product 37,Home,BluePeak,1549.0,2060.17,11104,1665.6,9438.4,6196.0,3242.3999999999996,34.35
20201,10201,1,1,3050,0,1,2026-01-02,Placed,Store,Customer 1,customer1@example.com,Chennai,Tamil Nadu,2026-01-04,Premium,Product 1,Electronics,Aster,217.0,288.61,3050,0.0,3050.0,217.0,2833.0,92.89
20202,10202,8,2,3187,5,2,2026-02-07,Paid,Web,Customer 2,customer2@example.com,Bengaluru,Karnataka,2026-02-07,Corporate,Product 8,Sports,Cobalt,476.0,595.0,6374,318.70000000000005,6055.3,952.0,5103.3,84.28
20203,10203,15,3,3324,10,3,2026-03-12,Shipped,Mobile,Customer 3,customer3@example.com,Hyderabad,Telangana,2026-03-10,Standard,Product 15,Fashion,Evergreen,735.0,1095.15,9972,997.2,8974.8,2205.0,6769.799999999999,75.43
20204,10204,22,4,3461,15,4,2026-04-17,Delivered,Store,Customer 4,customer4@example.com,Mumbai,Maharashtra,2026-04-13,Premium,Product 22,Home,BluePeak,994.0,1401.54,13844,2076.6,11767.4,3976.0,7791.4,66.21
20206,10206,36,1,3735,0,6,2026-06-27,Placed,Mobile,Customer 6,customer6@example.com,Kochi,Kerala,2026-06-19,Standard,Product 36,Electronics,Aster,1512.0,1890.0,3735,0.0,3735.0,1512.0,2223.0,59.52
20207,10207,43,2,3872,5,7,2026-07-05,Paid,Store,Customer 7,customer7@example.com,Chennai,Tamil Nadu,2026-07-22,Premium,Product 43,Sports,Cobalt,1771.0,2638.79,7744,387.20000000000005,7356.8,3542.0,3814.8,51.85
20208,10208,50,3,4009,10,8,2026-08-10,Shipped,Web,Customer 8,customer8@example.com,Bengaluru,Karnataka,2026-08-25,Corporate,Product 50,Fashion,Evergreen,2030.0,2862.3,12027,1202.7,10824.3,6090.0,4734.299999999999,43.74
20209,10209,7,4,4146,15,9,2026-01-15,Delivered,Mobile,Customer 9,customer9@example.com,Hyderabad,Telangana,2026-01-01,Standard,Product 7,Home,BluePeak,439.0,654.11,16584,2487.6,14096.4,1756.0,12340.4,87.54
20211,10211,21,1,4420,0,11,2026-03-25,Placed,Web,Customer 11,customer11@example.com,Pune,Maharashtra,2026-03-07,Corporate,Product 21,Electronics,Aster,957.0,1272.81,4420,0.0,4420.0,957.0,3463.0,78.35
20212,10212,28,2,4557,5,12,2026-04-03,Paid,Mobile,Customer 12,customer12@example.com,Kochi,Kerala,2026-04-10,Standard,Product 28,Sports,Cobalt,1216.0,1520.0,9114,455.70000000000005,8658.3,2432.0,6226.299999999999,71.91
20213,10213,35,3,4694,10,13,2026-05-08,Shipped,Store,Customer 13,customer13@example.com,Chennai,Tamil Nadu,2026-05-13,Premium,Product 35,Fashion,Evergreen,1475.0,2197.75,14082,1408.2,12673.8,4425.0,8248.8,65.09
20214,10214,42,4,4831,15,14,2026-06-13,Delivered,Web,Customer 14,customer14@example.com,Bengaluru,Karnataka,2026-06-16,Corporate,Product 42,Home,BluePeak,1734.0,2444.94,19324,2898.6,16425.4,6936.0,9489.400000000001,57.77
20216,10216,6,1,5105,0,16,2026-08-23,Placed,Store,Customer 16,customer16@example.com,Mumbai,Maharashtra,2026-08-22,Premium,Product 6,Electronics,Aster,402.0,566.82,5105,0.0,5105.0,402.0,4703.0,92.13
20217,10217,13,2,5242,5,17,2026-01-01,Paid,Web,Customer 17,customer17@example.com,Pune,Maharashtra,2026-01-25,Corporate,Product 13,Sports,Cobalt,661.0,879.13,10484,524.2,9959.8,1322.0,8637.8,86.73
20218,10218,20,3,5379,10,18,2026-02-06,Shipped,Mobile,Customer 18,customer18@example.com,Kochi,Kerala,2026-02-01,Standard,Product 20,Fashion,Evergreen,920.0,1150.0,16137,1613.7,14523.3,2760.0,11763.3,81.0
20219,10219,27,4,5516,15,19,2026-03-11,Delivered,Store,Customer 19,customer19@example.com,Chennai,Tamil Nadu,2026-03-04,Premium,Product 27,Home,BluePeak,1179.0,1756.71,22064,3309.6,18754.4,4716.0,14038.400000000001,74.85
20221,10221,41,1,5790,0,21,2026-05-21,Placed,Mobile,Customer 21,customer21@example.com,Hyderabad,Telangana,2026-05-10,Standard,Product 41,Electronics,Aster,1697.0,2257.01,5790,0.0,5790.0,1697.0,4093.0,70.69
20222,10222,48,2,5927,5,22,2026-06-26,Paid,Store,Customer 22,customer22@example.com,Mumbai,Maharashtra,2026-06-13,Premium,Product 48,Sports,Cobalt,1956.0,2445.0,11854,592.7,11261.3,3912.0,7349.299999999999,65.26
20223,10223,5,3,6064,10,23,2026-07-04,Shipped,Web,Customer 23,customer23@example.com,Pune,Maharashtra,2026-07-16,Corporate,Product 5,Fashion,Evergreen,365.0,485.45,18192,1819.2,16372.8,1095.0,15277.8,93.31
20224,10224,12,4,6201,15,24,2026-08-09,Delivered,Mobile,Customer 24,customer24@example.com,Kochi,Kerala,2026-08-19,Standard,Product 12,Home,BluePeak,624.0,780.0,24804,3720.6,21083.4,2496.0,18587.4,88.16
20226,10226,26,1,6475,0,26,2026-02-19,Placed,Web,Customer 26,customer26@example.com,Bengaluru,Karnataka,2026-02-25,Corporate,Product 26,Electronics,Aster,1142.0,1610.22,6475,0.0,6475.0,1142.0,5333.0,82.36
20227,10227,33,2,6612,5,27,2026-03-24,Paid,Mobile,Customer 27,customer27@example.com,Hyderabad,Telangana,2026-03-01,Standard,Product 33,Sports,Cobalt,1401.0,1863.33,13224,661.2,12562.8,2802.0,9760.8,77.7
20228,10228,40,3,549,10,28,2026-04-02,Shipped,Store,Customer 28,customer28@example.com,Mumbai,Maharashtra,2026-04-04,Premium,Product 40,Fashion,Evergreen,1660.0,2075.0,1647,164.70000000000002,1482.3,4980.0,-3497.7,-235.96
20229,10229,47,4,686,15,29,2026-05-07,Delivered,Web,Customer 29,customer29@example.com,Pune,Maharashtra,2026-05-07,Corporate,Product 47,Home,BluePeak,1919.0,2859.31,2744,411.59999999999997,2332.4,7676.0,-5343.6,-229.1
20231,10231,11,1,960,0,31,2026-07-17,Placed,Store,Customer 31,customer31@example.com,Chennai,Tamil Nadu,2026-07-13,Premium,Product 11,Electronics,Aster,587.0,874.63,960,0.0,960.0,587.0,373.0,38.85
20232,10232,18,2,1097,5,32,2026-08-22,Paid,Web,Customer 32,customer32@example.com,Bengaluru,Karnataka,2026-08-16,Corporate,Product 18,Sports,Cobalt,846.0,1192.86,2194,109.7,2084.3,1692.0,392.3000000000002,18.82
20233,10233,25,3,1234,10,33,2026-01-27,Shipped,Mobile,Customer 33,customer33@example.com,Hyderabad,Telangana,2026-01-19,Standard,Product 25,Fashion,Evergreen,1105.0,1469.65,3702,370.20000000000005,3331.8,3315.0,16.800000000000182,0.5
20234,10234,32,4,1371,15,34,2026-02-05,Delivered,Store,Customer 34,customer34@example.com,Mumbai,Maharashtra,2026-02-22,Premium,Product 32,Home,BluePeak,1364.0,1705.0,5484,822.6,4661.4,5456.0,-794.6000000000004,-17.05
20236,10236,46,1,1645,0,36,2026-04-15,Placed,Mobile,Customer 36,customer36@example.com,Kochi,Kerala,2026-04-01,Standard,Product 46,Electronics,Aster,1882.0,2653.62,1645,0.0,1645.0,1882.0,-237.0,-14.41
20237,10237,3,2,1782,5,37,2026-05-20,Paid,Store,Customer 37,customer37@example.com,Chennai,Tamil Nadu,2026-05-04,Premium,Product 3,Sports,Cobalt,291.0,433.59,3564,178.20000000000002,3385.8,582.0,2803.8,82.81
20238,10238,10,3,1919,10,38,2026-06-25,Shipped,Web,Customer 38,customer38@example.com,Bengaluru,Karnataka,2026-06-07,Corporate,Product 10,Fashion,Evergreen,550.0,775.5,5757,575.7,5181.3,1650.0,3531.3,68.15
20239,10239,17,4,2056,15,39,2026-07-03,Delivered,Mobile,Customer 39,customer39@example.com,Hyderabad,Telangana,2026-07-10,Standard,Product 17,Home,BluePeak,809.0,1075.97,8224,1233.6,6990.4,3236.0,3754.3999999999996,53.71
20241,10241,31,1,2330,0,41,2026-01-13,Placed,Web,Customer 41,customer41@example.com,Pune,Maharashtra,2026-01-16,Corporate,Product 31,Electronics,Aster,1327.0,1977.23,2330,0.0,2330.0,1327.0,1003.0,43.05
20242,10242,38,2,2467,5,42,2026-02-18,Paid,Mobile,Customer 42,customer42@example.com,Kochi,Kerala,2026-02-19,Standard,Product 38,Sports,Cobalt,1586.0,2236.26,4934,246.70000000000002,4687.3,3172.0,1515.3000000000002,32.33
20243,10243,45,3,2604,10,43,2026-03-23,Shipped,Store,Customer 43,customer43@example.com,Chennai,Tamil Nadu,2026-03-22,Premium,Product 45,Fashion,Evergreen,1845.0,2453.85,7812,781.2,7030.8,5535.0,1495.8000000000002,21.27
20244,10244,2,4,2741,15,44,2026-04-01,Delivered,Web,Customer 44,customer44@example.com,Bengaluru,Karnataka,2026-04-25,Corporate,Product 2,Home,BluePeak,254.0,358.14,10964,1644.6,9319.4,1016.0,8303.4,89.1
20246,10246,16,1,3015,0,46,2026-06-11,Placed,Store,Customer 46,customer46@example.com,Mumbai,Maharashtra,2026-06-04,Premium,Product 16,Electronics,Aster,772.0,965.0,3015,0.0,3015.0,772.0,2243.0,74.39
20247,10247,23,2,3152,5,47,2026-07-16,Paid,Web,Customer 47,customer47@example.com,Pune,Maharashtra,2026-07-07,Corporate,Product 23,Sports,Cobalt,1031.0,1536.19,6304,315.20000000000005,5988.8,2062.0,3926.8,65.57
20248,10248,30,3,3289,10,48,2026-08-21,Shipped,Mobile,Customer 48,customer48@example.com,Kochi,Kerala,2026-08-10,Standard,Product 30,Fashion,Evergreen,1290.0,1818.9,9867,986.7,8880.3,3870.0,5010.299999999999,56.42
20249,10249,37,4,3426,15,49,2026-01-26,Delivered,Store,Customer 49,customer49@example.com,Chennai,Tamil Nadu,2026-01-13,Premium,Product 37,Home,BluePeak,1549.0,2060.17,13704,2055.6,11648.4,6196.0,5452.4,46.81
20251,10251,1,1,3700,0,51,2026-03-09,Placed,Mobile,Customer 51,customer51@example.com,Hyderabad,Telangana,2026-03-19,Standard,Product 1,Electronics,Aster,217.0,288.61,3700,0.0,3700.0,217.0,3483.0,94.14
20252,10252,8,2,3837,5,52,2026-04-14,Paid,Store,Customer 52,customer52@example.com,Mumbai,Maharashtra,2026-04-22,Premium,Product 8,Sports,Cobalt,476.0,595.0,7674,383.70000000000005,7290.3,952.0,6338.3,86.94
20253,10253,15,3,3974,10,53,2026-05-19,Shipped,Web,Customer 53,customer53@example.com,Pune,Maharashtra,2026-05-25,Corporate,Product 15,Fashion,Evergreen,735.0,1095.15,11922,1192.2,10729.8,2205.0,8524.8,79.45
20254,10254,22,4,4111,15,54,2026-06-24,Delivered,Mobile,Customer 54,customer54@example.com,Kochi,Kerala,2026-06-01,Standard,Product 22,Home,BluePeak,994.0,1401.54,16444,2466.6,13977.4,3976.0,10001.4,71.55
20256,10256,36,1,4385,0,56,2026-08-07,Placed,Web,Customer 56,customer56@example.com,Bengaluru,Karnataka,2026-08-07,Corporate,Product 36,Electronics,Aster,1512.0,1890.0,4385,0.0,4385.0,1512.0,2873.0,65.52
20257,10257,43,2,4522,5,57,2026-01-12,Paid,Mobile,Customer 57,customer57@example.com,Hyderabad,Telangana,2026-01-10,Standard,Product 43,Sports,Cobalt,1771.0,2638.79,9044,452.20000000000005,8591.8,3542.0,5049.799999999999,58.77
20258,10258,50,3,4659,10,58,2026-02-17,Shipped,Store,Customer 58,customer58@example.com,Mumbai,Maharashtra,2026-02-13,Premium,Product 50,Fashion,Evergreen,2030.0,2862.3,13977,1397.7,12579.3,6090.0,6489.299999999999,51.59
20259,10259,7,4,4796,15,59,2026-03-22,Delivered,Web,Customer 59,customer59@example.com,Pune,Maharashtra,2026-03-16,Corporate,Product 7,Home,BluePeak,439.0,654.11,19184,2877.6,16306.4,1756.0,14550.4,89.23
20261,10261,21,1,5070,0,61,2026-05-05,Placed,Store,Customer 61,customer61@example.com,Chennai,Tamil Nadu,2026-05-22,Premium,Product 21,Electronics,Aster,957.0,1272.81,5070,0.0,5070.0,957.0,4113.0,81.12
20262,10262,28,2,5207,5,62,2026-06-10,Paid,Web,Customer 62,customer62@example.com,Bengaluru,Karnataka,2026-06-25,Corporate,Product 28,Sports,Cobalt,1216.0,1520.0,10414,520.7,9893.3,2432.0,7461.299999999999,75.42
20263,10263,35,3,5344,10,63,2026-07-15,Shipped,Mobile,Customer 63,customer63@example.com,Hyderabad,Telangana,2026-07-01,Standard,Product 35,Fashion,Evergreen,1475.0,2197.75,16032,1603.2,14428.8,4425.0,10003.8,69.33
20264,10264,42,4,5481,15,64,2026-08-20,Delivered,Store,Customer 64,customer64@example.com,Mumbai,Maharashtra,2026-08-04,Premium,Product 42,Home,BluePeak,1734.0,2444.94,21924,3288.6,18635.4,6936.0,11699.400000000001,62.78
20266,10266,6,1,5755,0,66,2026-02-03,Placed,Mobile,Customer 66,customer66@example.com,Kochi,Kerala,2026-02-10,Standard,Product 6,Electronics,Aster,402.0,566.82,5755,0.0,5755.0,402.0,5353.0,93.01
20267,10267,13,2,5892,5,67,2026-03-08,Paid,Store,Customer 67,customer67@example.com,Chennai,Tamil Nadu,2026-03-13,Premium,Product 13,Sports,Cobalt,661.0,879.13,11784,589.2,11194.8,1322.0,9872.8,88.19
